title,year,genre,country,director,avg_vote,metascore,reviews_from_users,reviews_from_critics
Saving Private Ryan,1998,"Drama, War",USA,Steven Spielberg,8.6,91.0,2452.0,264.0
Europa Europa,1990,"Drama, History, War","Germany, France, Poland",Agnieszka Holland,7.6,75.0,78.0,26.0
The Thin Red Line,1998,"Drama, War",USA,Terrence Malick,7.6,78.0,1488.0,170.0
