title,year,genre,country,director,avg_vote,metascore,reviews_from_users,reviews_from_critics
Rang-e khoda,1999,"Drama, Family",Iran,Majid Majidi,8.2,80.0,94.0,70.0
Beauty and the Beast,1991,"Animation, Family, Fantasy",USA,"Gary Trousdale, Kirk Wise",8.0,95.0,415.0,209.0
The Nightmare Before Christmas,1993,"Animation, Family, Fantasy",USA,Henry Selick,8.0,82.0,496.0,232.0
October Sky,1999,"Biography, Drama, Family",USA,Joe Johnston,7.8,71.0,359.0,119.0
The Muppet Christmas Carol,1992,"Comedy, Drama, Family","USA, UK",Brian Henson,7.7,64.0,169.0,77.0
A Little Princess,1995,"Drama, Family, Fantasy",USA,Alfonso Cuarón,7.7,83.0,125.0,30.0
Home Alone,1990,"Comedy, Family",USA,Chris Columbus,7.6,63.0,374.0,127.0
Mulan,1998,"Animation, Adventure, Family",USA,"Tony Bancroft, Barry Cook",7.6,71.0,261.0,133.0
