title,year,genre,country,director,avg_vote,metascore,reviews_from_users,reviews_from_critics
Trois couleurs: Bleu,1993,"Drama, Music, Mystery","France, Poland, Switzerland",Krzysztof Kieslowski,7.9,85.0,186.0,112.0
La double vie de Véronique,1991,"Drama, Fantasy, Music","France, Poland, Norway",Krzysztof Kieslowski,7.8,86.0,118.0,85.0
Shall we dansu?,1996,"Comedy, Drama, Music",Japan,Masayuki Suo,7.7,68.0,100.0,86.0
Shine,1996,"Biography, Drama, Music",Australia,Scott Hicks,7.7,87.0,113.0,82.0
The Commitments,1991,"Comedy, Drama, Music","Ireland, UK, USA",Alan Parker,7.6,73.0,113.0,66.0
The Piano,1993,"Drama, Music, Romance","New Zealand, Australia, France",Jane Campion,7.6,89.0,265.0,86.0
