title,year,genre,country,director,avg_vote,metascore,reviews_from_users,reviews_from_critics
To Be or Not to Be,1942,"Comedy, War",USA,Ernst Lubitsch,8.3,86.0,124.0,72.0
The Philadelphia Story,1940,"Comedy, Romance",USA,George Cukor,7.9,96.0,208.0,124.0
Miracle on 34th Street,1947,"Comedy, Drama, Family",USA,George Seaton,7.9,88.0,177.0,106.0
