title,year,genre,country,director,avg_vote,metascore,reviews_from_users,reviews_from_critics
Casablanca,1942,"Drama, Romance, War",USA,Michael Curtiz,8.5,100.0,1232.0,187.0
To Be or Not to Be,1942,"Comedy, War",USA,Ernst Lubitsch,8.3,86.0,124.0,72.0
The Best Years of Our Lives,1946,"Drama, Romance, War",USA,William Wyler,8.0,92.0,275.0,119.0
Lifeboat,1944,"Drama, War",USA,Alfred Hitchcock,7.7,78.0,148.0,83.0
