title,year,genre,country,director,avg_vote,metascore,reviews_from_users,reviews_from_critics
It's a Wonderful Life,1946,"Drama, Family, Fantasy",USA,Frank Capra,8.6,89.0,849.0,168.0
La belle et la bête,1946,"Drama, Fantasy, Romance",France,"Jean Cocteau, René Clément",7.9,92.0,132.0,83.0
Fantasia,1940,"Animation, Family, Fantasy",USA,"James Algar, Samuel Armstrong",7.8,96.0,322.0,110.0
