title,year,genre,country,director,avg_vote,metascore,reviews_from_users,reviews_from_critics
Double Indemnity,1944,"Crime, Drama, Film-Noir",USA,Billy Wilder,8.3,95.0,364.0,141.0
Rope,1948,"Crime, Drama, Mystery",USA,Alfred Hitchcock,8.0,73.0,371.0,113.0
