title,year,genre,country,director,avg_vote,metascore,reviews_from_users,reviews_from_critics
Django Unchained,2012,"Drama, Western",USA,Quentin Tarantino,8.4,81.0,1407.0,829.0
True Grit,2010,"Drama, Western",USA,"Ethan Coen, Joel Coen",7.6,80.0,782.0,515.0
