title,year,genre,country,director,avg_vote,metascore,reviews_from_users,reviews_from_critics
Kimi no na wa.,2016,"Animation, Drama, Fantasy",Japan,Makoto Shinkai,8.4,79.0,468.0,215.0
The Lighthouse,2019,"Drama, Fantasy, Horror","Canada, USA",Robert Eggers,8.3,83.0,226.0,182.0
Harry Potter and the Deathly Hallows: Part 2,2011,"Adventure, Drama, Fantasy","USA, UK",David Yates,8.1,87.0,905.0,478.0
Life of Pi,2012,"Adventure, Drama, Fantasy","USA, Taiwan, UK, Canada",Ang Lee,7.9,79.0,841.0,562.0
The Hobbit: The Desolation of Smaug,2013,"Adventure, Fantasy","USA, New Zealand",Peter Jackson,7.8,66.0,979.0,526.0
Harry Potter and the Deathly Hallows: Part 1,2010,"Adventure, Family, Fantasy","UK, USA",David Yates,7.7,65.0,663.0,438.0
Midnight in Paris,2011,"Comedy, Fantasy, Romance","Spain, USA, France",Woody Allen,7.7,81.0,579.0,517.0
Teströl és lélekröl,2017,"Drama, Fantasy, Mystery",Hungary,Ildikó Enyedi,7.6,77.0,52.0,171.0
