title,year,genre,country,director,avg_vote,metascore,reviews_from_users,reviews_from_critics
Warrior,2011,"Drama, Sport",USA,Gavin O'Connor,8.2,71.0,615.0,333.0
Rush,2013,"Biography, Drama, Sport","UK, Germany, USA",Ron Howard,8.1,75.0,541.0,419.0
The Fighter,2010,"Biography, Drama, Sport",USA,David O. Russell,7.8,79.0,427.0,407.0
Moneyball,2011,"Biography, Drama, Sport",USA,Bennett Miller,7.6,87.0,372.0,433.0
Creed,2015,"Drama, Sport",USA,Ryan Coogler,7.6,82.0,500.0,492.0
