title,year,genre,country,director,avg_vote,metascore,reviews_from_users,reviews_from_critics
High Noon,1952,"Drama, Thriller, Western",USA,Fred Zinnemann,7.9,89.0,382.0,126.0
The Searchers,1956,"Adventure, Drama, Western",USA,John Ford,7.9,94.0,469.0,117.0
Johnny Guitar,1954,"Drama, Western",USA,Nicholas Ray,7.7,83.0,120.0,80.0
Shane,1953,"Drama, Western",USA,George Stevens,7.6,80.0,289.0,80.0
Giant,1956,"Drama, Western",USA,George Stevens,7.6,84.0,176.0,110.0
