title,year,genre,country,director,avg_vote,metascore,reviews_from_users,reviews_from_critics
Singin' in the Rain,1952,"Comedy, Musical, Romance",USA,"Stanley Donen, Gene Kelly",8.3,99.0,619.0,150.0
A Face in the Crowd,1957,"Drama, Music",USA,Elia Kazan,8.2,72.0,163.0,66.0
Some Like It Hot,1959,"Comedy, Music, Romance",USA,Billy Wilder,8.2,97.0,396.0,214.0
A Star Is Born,1954,"Drama, Musical, Romance",USA,George Cukor,7.6,89.0,145.0,84.0
