title,year,genre,country,director,avg_vote,metascore,reviews_from_users,reviews_from_critics
The Army of Shadows,1969,"Drama, War","France, Italy",Jean-Pierre Melville,8.2,99.0,88.0,135.0
La battaglia di Algeri,1966,"Drama, War","Italy, Algeria",Gillo Pontecorvo,8.1,95.0,278.0,147.0
Doctor Zhivago,1965,"Drama, Romance, War","USA, Italy, UK, Liechtenstein",David Lean,8.0,69.0,289.0,94.0
The Hill,1965,"Drama, War",UK,Sidney Lumet,7.9,81.0,97.0,28.0
The Dirty Dozen,1967,"Action, Adventure, War","UK, USA",Robert Aldrich,7.8,73.0,184.0,85.0
Zulu,1964,"Drama, History, War",UK,Cy Endfield,7.7,77.0,255.0,37.0
Where Eagles Dare,1968,"Action, Adventure, War","UK, USA",Brian G. Hutton,7.7,63.0,255.0,54.0
