title,year,genre,country,director,avg_vote,metascore,reviews_from_users,reviews_from_critics
Blue Velvet,1986,"Drama, Mystery, Thriller",USA,David Lynch,7.8,76.0,736.0,221.0
The Abyss,1989,"Adventure, Drama, Mystery",USA,James Cameron,7.6,62.0,415.0,99.0
